Article ID,Generated 1,Reference keywords,Generated 2,Match % (Generated 1),Match % (Generated 2)
Kuznetsova_IMS_2020,"корпуса now, now, корпуса, специальных целей, слов, корпусов, биотехнология, студентов, соса, обучения","английский для специальных целей, биотехнология, лингвистические корпусы, контекст, освоение специальной лексики","студенты,лингвистические корпусы,биотехнологические термины,курс,задание,биотехнология,биотехнологи,экспериментальный курс,целесообразность поиска,ход эксперимента",20.0,40.0
Lavrentyev_IMS_2014,,,"смешанный обучение,процесс внедрения,опыт преподавания,вопросы создания,база moodle,blended learning,формат,университет,статья,разработка",,
Leontyeva_IMS_2015,"текста, онтологии, системы апт, апт, знаний, понимания текста, системы, онтологии знаний, понимания, текстов","ontology, linguistic&information model, semantics, textual notions, individual knowledge base for a user.","точка зрения,текстовые концепты/понятие,текстовые единица,логические операция,лингвистические модели,лингвистическая онтологии,индивидуальные знания,граф текста,взаимные обмены,цель",0.0,0.0
Leontyeva_IMS_2015,"текста, онтологии, системы апт, апт, знаний, понимания текста, системы, онтологии знаний, понимания, текстов","онтология, информационная и лингвистическая
модели, область семантики, текстовые концепты, индивидуальные
знания.","точка зрения,текстовые концепты/понятие,текстовые единица,логические операция,лингвистические модели,лингвистическая онтологии,индивидуальные знания,граф текста,взаимные обмены,цель",0.0,0.0
Lipuntsov_IMS_2013,,,"взаимодействие,регулирующие органы,предметная область,образовательные учреждения,область образования,новые возможность,межсистемный взаимодействие,информационные технологии,рамки,развитие",,
Lizunova_IMS_2014,,,"информационное пространство,информационное общество,информационно-медийные идеи,эволюция,статья,развитие,перспективы,медиапространство",,
Lokalina_IMS_2023,"слова, слова вообще, рис, конструкции, отсловасовсем, языка, рис., вообще, контекст, сказуемое","типические конструкции, устойчивая модель, интенсификатор, омонимия, конструкция","слово,отсылка,слово y,поисковые сервисы,язык,модель,др,x,языковые корпусы,этимология слова",0.0,0.0
Lyapin_IMS_2013,,,"поддержка,электронное правительство,управленческая деятельность,такое использование,смысловые контексты,русская философия,рамки программы,исследовательская деятельность,использование сервисов,экспликация",,
Lyapin_IMS_2014,,,"поддержка гранта,контекстный знание,использование сервисов,гуманитарные исследования,гуманитарная сфера,база университета,число,создание,связь,санкт-петербург",,
Makarov_IMS_2014,"библиотеки, пгниу, университета, библиотека, сушин пермский, высшем образовании, библиотеке пгниу, вуза, пермского университета, библиотека пермского","проектирование пространства, проектная деятельность, инновации, информационные системы, радиочастотная идентификация, открытая библиотека, модернизация библиотеки, мультимедийная электронная библиотека, защита авторских прав, электронные ресурсы","результаты внедрения,пермский университет,информационный общество,гуманитарные специальности,библиотека",0.0,0.0
Maksimov_IMS_2021,"поиска, онтологии, позволяет, информационного поиска, вершин, механизмов поиска, графа онтологии, текста, механизма поиска, решения","semantic search, text processing, graph representations of ontologies, search
mechanism, aspect projection","функциональные отношения,граф онтологии,три систем,технология представления,теоретико-множественный модели,такой образ,совместное применение,семантический поиск,релевантные документы,результаты поиска",0.0,0.0
Maksimov_IMS_2021,"поиска, онтологии, позволяет, информационного поиска, вершин, механизмов поиска, графа онтологии, текста, механизма поиска, решения","семантический поиск, обработка текста, графовые представления
онтологий, механизм поиска, аспектная проекция","функциональные отношения,граф онтологии,три систем,технология представления,теоретико-множественный модели,такой образ,совместное применение,семантический поиск,релевантные документы,результаты поиска",0.0,20.0
Maksimov_IMS_2022,"смысл, множество, например, объекта, рис, граф, текста, объект, значение, набор","семантика, смысл, семантическая информация","семантическая информация,смысл,проявление семантики,принципиальное фактор,определение понятия,некоторое смысл,информационные объекты,возможные состояния,аспектная онтология,частность",33.33,66.67
Maksimov_IMS_2023,"информации, информация, свойства информации, свойства, свободной информации, свойство, взаимодействия, области, которое, связанной информации","фундаментальные свойства информации, атрибутивные свойства информации, прагматические свойства информации, свободная информация, связанная информация, информационные взаимодействия","целевое объект,рассматриваемые свойства,понимание информации,оценка информации,мыслительные процессы,материальное мир,законы природы,зависимости объектов,всеобщее свойство,атрибутивные свойства",0.0,0.0
Markarova_IMS_2013,,,"образование,педагогика,ушинский рао,создание библиотеки,современное общество,система обучения,сегодняшнее общество,разнородность отрасли,простая задача,практико-ориентированные направления",,
Martynenko_IMS_2017,"порядковых статистик, частотных словарей, объема выборки, объема, статистик, частотных, статистики, порядковых, словарей, выборки","frequency dictionaries, everyday spoken language, statistical consistency, statistical scales, sampling, dynamic series, rank
distribution, uniform distribution","частотные словари,разная тематика,предельное величины,практическая состоятельность,порядковые статистики,быстрая сходимость,характеристики,статья,проблема,объём",0.0,0.0
Martynenko_IMS_2017,"порядковых статистик, частотных словарей, объема выборки, объема, статистик, частотных, статистики, порядковых, словарей, выборки","частотные словари, повседневная
разговорная
речь, статистическая
состоятельность, статистические шкалы, выборка, динамические ряды, ранговое распределение, равномерное распределение","частотные словари,разная тематика,предельное величины,практическая состоятельность,порядковые статистики,быстрая сходимость,характеристики,статья,проблема,объём",0.0,12.5
Martynenko_IMS_2018,"антологии русского, антологии, русского, русского языка, русского рассказа, языка, русской, рассказа, русской формальной, литературы","russian language, russian literature, story, revolutionary era, computer
anthology, first third of the 20th century","русский рассказ,материал,художественная литература,теоретические предпосылки,социальные потрясения,системные идеи,санкт-петербургский университет,русский язык,революционные изменения,размер статьи",0.0,0.0
Martynenko_IMS_2018,"антологии русского, антологии, русского, русского языка, русского рассказа, языка, русской, рассказа, русской формальной, литературы","русский язык, русская литература, рассказ, революционная эпоха, компьютерная антология, первая треть xx века","русский рассказ,материал,художественная литература,теоретические предпосылки,социальные потрясения,системные идеи,санкт-петербургский университет,русский язык,революционные изменения,размер статьи",0.0,16.67
Martynenko_IMS_2019,"предложения, членов предложения, фигур, табл, синтаксических фигур, мартыненко, бехагеля, предложения следует, структуры, членов","russian short story, rank distributions, rank average, concentration index, syntactic
figures, right and left width, bush symmetry, mirror symmetry, gold symmetry, behaghel's law","предложения,исследование,ширина куста,частотные характеристики,факт сходства,теория зависимостей,существенный различие,симметрийные свойства,русский язык,русский рассказ",0.0,0.0
Martynenko_IMS_2019,"предложения, членов предложения, фигур, табл, синтаксических фигур, мартыненко, бехагеля, предложения следует, структуры, членов","русский рассказ, ранговые распределения, ранговое среднее, индекс концентрации, синтаксические фигуры, правая и левая ширина, симметрия
куста, зеркальная симметрия, золотая симметрия, закон бехагеля","предложения,исследование,ширина куста,частотные характеристики,факт сходства,теория зависимостей,существенный различие,симметрийные свойства,русский язык,русский рассказ",0.0,10.0
Masevich_IMS_2016,"ngram viewer, google books, частотного поведения, books ngram, лексических единиц, google, русского языка, текстов, войны, исследования","google books ngram viewer, diachronic researches, frequency
fluctuations of words, culturomic.","культурометрия,частота употребления,термин culturomics,словарь dictionary.com,российская история,рамки культурологии,промежуток времени,представляемая работа,последние годы,оцифрованные тексты",0.0,0.0
Masevich_IMS_2016,"ngram viewer, google books, частотного поведения, books ngram, лексических единиц, google, русского языка, текстов, войны, исследования","google books ngram viewer, диахронические
исследования, частотные характеристики, культурометрия.","культурометрия,частота употребления,термин culturomics,словарь dictionary.com,российская история,рамки культурологии,промежуток времени,представляемая работа,последние годы,оцифрованные тексты",0.0,0.0
Masevich_IMS_2017,"аплодисменты, google books, продолжительные аплодисменты, бурные аплодисменты, видно, санкт-петербургский государственный, сталинские, частотного поведения, период, временной период","corpora of texts, diachronic studies, frequency of lexiсal units, models of words behavior, semantic
field.","частотное поведение,три примера,такие изменения,результаты исследования,построенные графики,политическая лексика,лексические единицы,исторический процесс,графические модель,слова",0.0,0.0
Masevich_IMS_2017,"аплодисменты, google books, продолжительные аплодисменты, бурные аплодисменты, видно, санкт-петербургский государственный, сталинские, частотного поведения, период, временной период","корпусы текстов, диахронические исследования, частотность
лексических единиц, модели частотного поведения, семантическое поле.","частотное поведение,три примера,такие изменения,результаты исследования,построенные графики,политическая лексика,лексические единицы,исторический процесс,графические модель,слова",0.0,0.0
Masevich_IMS_2018,"google books, winston churchill, ngram viewer, books ngram, churchill, рис, частотного поведения, имен, рис., кривые","corpora, diachronic studies, political names, political terms, methodology, google books ngram viewer","настоящая публикация,частотный поведение,частотное поведение,форма представления,тексты книг,собственное имя,ряд публикаций,политическое деятель,политическая лексика,осуществление исследований",0.0,0.0
Masevich_IMS_2018,"google books, winston churchill, ngram viewer, books ngram, churchill, рис, частотного поведения, имен, рис., кривые","корпусная лингвистика, имена поличических деятелей, частоты, вариативность, система google books ngram viewer","настоящая публикация,частотный поведение,частотное поведение,форма представления,тексты книг,собственное имя,ряд публикаций,политическое деятель,политическая лексика,осуществление исследований",0.0,0.0
Masevich_IMS_2019,"прилагательных цвета, цвета, прилагательных, семантического поля, поля, семантических полей, семантическое поле, поле, полей, семантических","сolor adjectives, classification, semantic field, distributive statistical analysis","основа,такой образ,стандартные термины,слово поля,семантические поля,семантические поле,семантические особенности,сводные таблица,русский язык,пятьдесят слов",0.0,0.0
Masevich_IMS_2019,"прилагательных цвета, цвета, прилагательных, семантического поля, поля, семантических полей, семантическое поле, поле, полей, семантических","прилагательные цвета, классификация, семантическое поле, дистрибутивно-статистический анализ","основа,такой образ,стандартные термины,слово поля,семантические поля,семантические поле,семантические особенности,сводные таблица,русский язык,пятьдесят слов",25.0,0.0
Masloboev_IMS_2013,,,"региональная безопасность,сетецентрическая мультиагентной,основа веб-технологий,мультиагентные технологии,вопросы создания,управление,работа,прототип,использование",,
Mbogo_IMS_2013,,,"цель выбора,такое явление,результаты исследования,различные аспекты,обзорная статья,информационное общество,базовые компоненты,создание,обслуживание,изучение",,
Mbogo_IMS_2014,"open archives, archives initiative, научных, open, open journal, journal system, научной, современное общество, статей, интернет","информатизация научной деятельности, цифровые коллекции, интеграция научной информации, информационно-коммуникационные технологии в научных исследованиях","электронные материалы,технологии представления,существующие стандарты,современное общество,основа анализа,научные исследования,научная конференция,научная информация,настоящая статья,информационное пространство",0.0,0.0
Melnichuk_IMS_2023,"русском языке, текста, текстов, модель, слов, суммаризации, модели, bleu, русском, языке","nlp, суммаризация, mbart, t5, gpt-3","русский язык,научные стати,задача суммаризации,эффективная модель,суммаризация текста,статистические метрики,русский текст,практическая ценность,поставленная задача,полученные результаты",0.0,0.0
Mengliev_IMS_2021,"узбекского языка, языка, узбекского, морфологического анализатора, база данных, морфологического, данных, морфоанализатора узбекского, анализатора, билан","morphological analyzer, uzbek language, grammeme, derivative, quasigrammeme","узбекский язык,морфологический анализатор,число,статья,языковые корпусы,электронные переводчики,состав морфоанализатора,орфографические корректоры,лингвистическое обеспечение,лингвистические анализаторы",0.0,0.0
Mengliev_IMS_2021,"узбекского языка, языка, узбекского, морфологического анализатора, база данных, морфологического, данных, морфоанализатора узбекского, анализатора, билан","морфологический анализатор, узбекский язык, граммема, дериватема, квазиграммема","узбекский язык,морфологический анализатор,число,статья,языковые корпусы,электронные переводчики,состав морфоанализатора,орфографические корректоры,лингвистическое обеспечение,лингвистические анализаторы",0.0,40.0
Mikoni_IMS_2018,"понятия, понятий, понятие, связи, содержание понятия, является, отношение, связь, деления, abi","concept, relationship, relations, role, genus, species, part, aggregate, whole, generalization, aggregation, instrumental relations, influence relations","сопоставляемые понятия,роль,рамки,экспертный подход,функциональная связь,формализованный подход,теоретико-множественные операции,существенные признаки,степень влияния,системное анализ",0.0,0.0
Mikoni_IMS_2018,"понятия, понятий, понятие, связи, содержание понятия, является, отношение, связь, деления, abi","понятие, отношение, связь, роль, род, вид, часть, агрегат, целое, обобщение, агрегация, инструментальная связь, связь-влияние.","сопоставляемые понятия,роль,рамки,экспертный подход,функциональная связь,формализованный подход,теоретико-множественные операции,существенные признаки,степень влияния,системное анализ",23.08,7.69
Mikoni_IMS_2019,"управления, объекта управления, понятия, объекта, понятий, является, объект, система управления, субъект управления, определения","definition of the concept, verb valence, derivational nest, control, stability, type of
connection, semantic network","требования,способы управления,различные уровни,применение модели,предметная область,определяющие понятия,цель,управление,состав,связь",0.0,0.0
Mikoni_IMS_2019,"управления, объекта управления, понятия, объекта, понятий, является, объект, система управления, субъект управления, определения","определение понятия, валентность глагола, словообразовательное
гнездо, управление, устойчивость, тип связи, семантическая сеть","требования,способы управления,различные уровни,применение модели,предметная область,определяющие понятия,цель,управление,состав,связь",0.0,14.29
Mikoni_IMS_2020,"определения понятия, понятия, менеджмент качества, определения, слова, качества, понятий, менеджмент, подход, слов","word, meaning, concept, model, property, basis, function, operation, structure, relation, argument","элементарные действие,элементарная модель,функция объекта,функциональный подход,текстовая модель,структурный подход,структурные подход,системное подход,порочные циклы,повествовательный предложения",0.0,0.0
Mikoni_IMS_2020,"определения понятия, понятия, менеджмент качества, определения, слова, качества, понятий, менеджмент, подход, слов","слово, смысл, понятие, модель, свойство, базис, функция, операция, структура, отношение, аргумент.","элементарные действие,элементарная модель,функция объекта,функциональный подход,текстовая модель,структурный подход,структурные подход,системное подход,порочные циклы,повествовательный предложения",0.0,0.0
Mikoni_IMS_2021,"понимания, понятия, является, термин, текста, определение понятия, смысл, термина, слова, слово","text, word, meaning, concept, understanding, false-orienting term, neutral term.","читатель,слово,слова,системность слов,русский язык,проблема понятности,понятный выражение,понимание смысла,перевод текста,основа соотношения",0.0,0.0
Mikoni_IMS_2021,"понимания, понятия, является, термин, текста, определение понятия, смысл, термина, слова, слово","слово, смысл, понятие, понимание, ложно-ориентирующий термин, нейтральный термин","читатель,слово,слова,системность слов,русский язык,проблема понятности,понятный выражение,понимание смысла,перевод текста,основа соотношения",33.33,16.67
MitrofanovaAdamova_IMS_2024,"ключевых выражений, текстов, ключевых, ims, корпуса, выражений, ims compling, корпуса ткикл, текста, ключевых слов","корпусная  лингвистика, материалы  конференций, разметка, ключевые слова, аннотации, тематическая разметка, именованные сущности","корпусная лингвистика,корпус,экспертная разметка,ход работы,структура статей,корпусный ресурс,компьютерная лингвистика,ключевые слова,именованные сущности,данная информация",0.0,28.57
MitrofanovaGolubev_IMS_2024,"меток, моделей, корпуса ткикл, темы, корпуса, генерации меток, nmf, помощью алгоритма, помощью, тематических моделей","корпусная  лингвистика, материалы  конференций, тематическое моделирование, метки тем, рубрикация","экспертная разметка,тематический моделирование,результаты экспериментов,распределение докладов,помощь меток,обучение семейства,назначение меток,корпусная лингвистика,информационно-поисковая система,ткикл",0.0,0.0
Mochalova_IMS_2018,"текста, онтологии, itfru, системы, вопросно-ответной системы, частей текста, обработки текста, признак, действие, символ","question-answer systems, ontologies, automatic text processing, drools, sparql, apache jena.","естественный язык,вопросно-ответная система,элементы онтологии,узлы онтологии,соответствующие синтаксемы,семантический анализатор,разработанное авторы,описание архитектуры,онтология элементов,онтология рутез",0.0,0.0
Mochalova_IMS_2018,"текста, онтологии, itfru, системы, вопросно-ответной системы, частей текста, обработки текста, признак, действие, символ","вопросно-ответные системы, онтологии, автоматическая обработка текста, drools, sparql, apache jena.","естественный язык,вопросно-ответная система,элементы онтологии,узлы онтологии,соответствующие синтаксемы,семантический анализатор,разработанное авторы,описание архитектуры,онтология элементов,онтология рутез",16.67,0.0
Moiseichev_IMS_2013,,,"свободные лицензии,применение,цель изучения,три этапа,три плоскостях,свободная лицензия,российские условия,рассмотрение понятия,рамки модели,поставленная проблематика",,
Moskvina_IMS_2016,"number, case, gender, nltk, pers, правила, синтаксического, грамматики, например, предложения","natural language processing, syntactic analysis, russian, nltk.","русский язык,синтаксический анализатор,цель проекта,функционал парсера,простое предложения,морфологическая разметка,морфологическая информация,морфоанализатор pymorphy2,категориальные грамматика,данный момент",0.0,0.0
Moskvina_IMS_2016,"number, case, gender, nltk, pers, правила, синтаксического, грамматики, например, предложения","автоматическая обработка текстов, синтаксический
анализатор, русский язык, nltk.","русский язык,синтаксический анализатор,цель проекта,функционал парсера,простое предложения,морфологическая разметка,морфологическая информация,морфоанализатор pymorphy2,категориальные грамматика,данный момент",0.0,25.0
Moskvina_IMS_2019,"предлогов, данных, базы данных, предложных конструкций, конструкций, предлога, предложных, значения, базы, значения предлогов","russian prepositions, prepositional phrases, semantics of prepositions, corpus
linguistics, databases","употребление предлогов,статистическая информация,содержащая информация,семантическая обработка,русский язык,расширенный контекст,рамки проекта,разные жанры,процесс получения,примеры запросов",0.0,0.0
Moskvina_IMS_2019,"предлогов, данных, базы данных, предложных конструкций, конструкций, предлога, предложных, значения, базы, значения предлогов","русские предлоги, предложные конструкции, значения предлогов, корпусная лингвистика, база данных","употребление предлогов,статистическая информация,содержащая информация,семантическая обработка,русский язык,расширенный контекст,рамки проекта,разные жанры,процесс получения,примеры запросов",20.0,0.0
Noskov_IMS_2014,,,"синхронизованные демонстрации,простая система,перспективность подхода,первичная апробация,основные характеристики,задача создания,статья,сведение,мл-студия,заключение",,
Novolodskaya_IMS_2013,,,"виртуальное пространство,гипертекст,основной форма,обитатель интернета,мифологическое сознание,коммуникативный процесс,коммуникативное процесс,ключевые слово,информационные технологии,информационная цивилизация",,
Ogay_IMS_2017,"моделирование словарей, словарей описаний, языковой информации, описаний докембрийских, частотных словарей, вяи, информации, словарей, частотные словари, информации важной","lexicography, visualization, modelling, three-dimensional, biology, frequency
dictionary, diagram","частотные словари,научные работы,трёхмерная визуализация,такая визуализация,различные цели,различные варианты,посвящённые биология,наглядная информация,иная специальность,данный доклад",0.0,0.0
Ogay_IMS_2017,"моделирование словарей, словарей описаний, языковой информации, описаний докембрийских, частотных словарей, вяи, информации, словарей, частотные словари, информации важной","лексикография, визуализация, моделирование, трехмерный, биология, частотный словарь, диаграмма","частотные словари,научные работы,трёхмерная визуализация,такая визуализация,различные цели,различные варианты,посвящённые биология,наглядная информация,иная специальность,данный доклад",0.0,0.0
Perminov_IMS_2019,"метрик, атрибут, интерфейса, является, взаимодействия, интерфейс, онтология, области, количество, owl","domain ontology, web user interfaces, usability engineering, computational
interaction","решение,эстетическая привлекательность,целевая аудитория,упомянутая проблемы,удобство использования,создание онтологии,связанные алгоритмы,растущая потребность,пользовательские веб-интерфейсы,область разработок",0.0,0.0
Perminov_IMS_2019,"метрик, атрибут, интерфейса, является, взаимодействия, интерфейс, онтология, области, количество, owl","прикладная онтология, пользовательские веб-интерфейсы, юзабилити, статическое тестирование","решение,эстетическая привлекательность,целевая аудитория,упомянутая проблемы,удобство использования,создание онтологии,связанные алгоритмы,растущая потребность,пользовательские веб-интерфейсы,область разработок",0.0,25.0
Peskova_IMS_2013,,,"облачные технологии,облачные сервисы,юридические проблемы,три категориям,технологические прогнозы,организационные проблемы,облачный службы,облачные вычисления,набор требований,модели сервиса",,
Peskova_IMS_2014,,,"электронное голосование,существующие решение,существующие методы,средства организации,разные страны,проблемы систем,подобные системы,первая очередь,общая классификация,возможные риски",,
Pevzner_IMS_2015,"потока, валерия рубашкина, светлой памяти, памяти моего, моего друга, дружественного оппонента, оппонента валерия, web sites, сообщения, пользователя","(information traffic, news traffic, news web sites, targeted advertising, information profile)","основные функции,определённый контекст,новостные потоки,новостные веб-сайты,информационное агентство,читатель,сообщение,создание,реклама,противоречие",0.0,0.0
Pevzner_IMS_2015,"потока, валерия рубашкина, светлой памяти, памяти моего, моего друга, дружественного оппонента, оппонента валерия, web sites, сообщения, пользователя","информационные потоки, новостные потоки, новостные веб-сайты, адресная реклама, информационный профиль.","основные функции,определённый контекст,новостные потоки,новостные веб-сайты,информационное агентство,читатель,сообщение,создание,реклама,противоречие",0.0,40.0
Pevzner_IMS_2015,"потока, валерия рубашкина, светлой памяти, памяти моего, моего друга, дружественного оппонента, оппонента валерия, web sites, сообщения, пользователя","информационные потоки, новостные потоки, новостные веб-сайты, адресная реклама, информационный профиль.","основные функции,определённый контекст,новостные потоки,новостные веб-сайты,информационное агентство,читатель,сообщение,создание,реклама,противоречие",0.0,40.0
Pijavskij_IMS_2013,,,"фактографическая информация,технология накопления,существующий разработки,систематизация знаний,оптимальная систематизация,область представления,новый подход,математические модель,информационный пространство,информационно-поисковый системы",,
Pimenov_IMS_2014,"путеводителя, информации, environment control, рубрик, conservation, ссылок, документов, консервации документов, поиска, тематических рубрик","создание, интернет-ресурс, веблиография, путеводитель, предметный путеводитель, консервация документов, сохранность документов, бан, библиотека академии наук, комплектование, запросы, подготовка запросов, программное обеспечение, plone","составление рубрик,сетевая информация,потенциальные пользователи,обработка запросов,назначение путеводителя,комплектование путеводителя,работа",0.0,0.0
Pivovarova_IMS_2016,"adj, корпуса текстов, текстов, переводных, корпуса, данного исследования, терминов-кандидатов, терминологических, термины, выделения","translation of terminology, parallel corpora, term candidates, glossary of
terms, morphosyntactic patterns, automatic extraction of terminology.","термины,база,цель исследования,терминологическое словарь,разработанная методика,проверка алгоритма,переводные соответствия,морфосинтаксические шаблоны,меры ассоциации,два этапа",0.0,0.0
Pivovarova_IMS_2016,"adj, корпуса текстов, текстов, переводных, корпуса, данного исследования, терминов-кандидатов, терминологических, термины, выделения","переводная терминология, параллельные корпусы
текстов, термины-кандидаты, переводной терминологический словарь, морфосинтаксические шаблоны, автоматическое выделение терминов","термины,база,цель исследования,терминологическое словарь,разработанная методика,проверка алгоритма,переводные соответствия,морфосинтаксические шаблоны,меры ассоциации,два этапа",0.0,16.67
